"filename";"color";"type";"value"
"2016-64671-16.pdf";"255,255,0";"0";"Система автоматизированная информационно-измерительная 220 «Усть-Лабинская» коммерческого учета электроэнергии АИИС КУЭ ЕНЭС ПС 220 кВ «Усть-Лабинская»"
"2016-64671-16.pdf";"0,174,237";"2";"Пределы допускаемой относительной погрешности ИК при измерении активной электрической энергии в рабочих (δ), условиях эксплуатации АИИС КУЭ (δ), %"
"2016-64671-16.pdf";"0,174,237";"2";"±1,0"
"2016-64199-16-2.pdf";"124,240,102";"1";"5 МПа 50 Диапазон показаний температуры от минус 50 до плюс 175 °C Диапазон показаний разности температур от 0 до 175 °C Диапазон показаний разности температур от 0 до 175 °C 0 106 м3/ч Диапазон показаний объемного расхода от 0 до 106 0 106 м3/ч т/ч м3/ч м3/ч т/ч 0 106 Диапазон показаний массового расхода от 0 до 106 Диапазон показаний объема от 0 до 9·108 т/ч 9·108 м3 Диапазон показаний объема от 0 до 9·108 0 9·108 т/ч 9·108 9·108 9·108 9·108 м3 м3 Диапазон показаний массы от 0 до 9·108 энергии2 0 9·108 т Диапазон показаний тепловой энергии2 энергии2 0 9·108 от 0 до 9·108 ГДж"
"2016-64199-16-2.pdf";"142,221,249";"2";"±0,01 % Габаритные размеры 208×206×87"
"2016-64294-16.pdf";"255,255,0";"0";"Система автоматизированная (АИИС информационно-измерительная КУЭ) «Лукойл-Пермь» -II коммерческого учета электрической энергии (АИИС КУЭ) ООО «Лукойл-Пермь» -II очередь"
"2016-64294-16.pdf";"0,174,237";"2";"Пределы допускаемой (реактивной) относительной погрешности ИК при измерении активной эксплуатации, (реактивной) % электрической энергии в рабочих условиях эксплуатации, %"
"2016-64294-16.pdf";"0,174,237";"2";"±5,4"
"2016-64297-16.pdf";"255,240,102";"0";"Анализаторы спектра FPH"
"2016-64297-16.pdf";"124,240,102";"1";"Гц"
"2016-64297-16.pdf";"124,240,102";"1";"Гц  опция В4 от 9∙103 до 4·109"
"2016-64297-16.pdf";"142,221,249";"2";"±2·10-6 50"
"2016-64305-16.pdf";"255,255,0";"0";"Дифрактометры рентгеновские D8 ADVANCE"
"2016-64305-16.pdf";"0,174,237";"2";"Пределы допускаемой абсолютной погрешности измерений параметров решетки: кристаллической решетки: a, a, с, нм"
"2016-64305-16.pdf";"0,174,237";"2";"±0,001"
"2016-64320-16.pdf";"255,255,0";"0";"Система автоматизированная информационно-измерительная 500 «Хехцир-2» коммерческого учета электроэнергии АИИС КУЭ ЕНЭС ПС 500 кВ «Хехцир-2»"
"2016-64320-16.pdf";"0,174,237";"2";"Пределы допускаемой относительной погрешности ИК при измерении активной электрической энергии (δ), в рабочих условиях эксплуатации АИИС КУЭ (δ), %"
"2016-64320-16.pdf";"0,174,237";"2";"±1,3"
"2016-64405-16.pdf";"255,240,102";"0";"Измерители крутящего момента силы МT"
"2016-64405-16.pdf";"124,240,102";"1";"Н⋅м"
"2016-64405-16.pdf";"142,221,249";"2";"±0,5"
"2016-64458-16.pdf";"255,240,102";"0";"Система автоматизированная 220 информационно-измерительная коммерческого учета электроэнергии ПС 220 кВ Северная «Тульская в части технологического присоединения государственно-частного электроустановок партнерства» ОАО «Тульская региональная корпорация развития государственно-частного партнерства»"
"2016-64458-16.pdf";"142,221,249";"2";"погрешности Границы измерения допускаемой активной основной энергии погрешности δW A и реактивной δWо A A реактивной измерения энергии активной δW P в рабочих энергии и условиях погрешности применения измерения для ИК активной № 1, 2 энергии δW A A и реактивной энергии δW P δW P в рабочих условиях применения для ИК № 1, 2"
"2016-64458-16.pdf";"142,221,249";"2";"±1,3"
"2016-64470-16.pdf";"255,240,102";"0";"Система измерительная СИ-СТ076"
"2016-64470-16.pdf";"142,221,249";"2";"измерений Пределы мой погрешности допускае- парамет- измерений ра парамет-"
"2016-64470-16.pdf";"142,221,249";"2";"±1,0 % кгс/см2) кгс/см2) МПа кгс/см2)"
"2016-64497-16.pdf";"255,255,0";"0";"Система измерений «Башнефть-Полюс» количества и параметров свободного нефтяного газа ГФУ-1,2 ЦППН УПНГ ООО «Башнефть-Полюс»"
"2016-64497-16.pdf";"0,255,0";"1";"объемного м3/ч"
"2016-64497-16.pdf";"0,174,237";"2";"±5,0"
"2016-64500-16.pdf";"255,240,102";"0";"Контроллеры программно-логические Платформа автоматизации К-4000"
"2016-64500-16.pdf";"124,240,102";"1";"цифровых сигналов"
"2016-64500-16.pdf";"124,240,102";"1";"Диапазоны логовых сигналов/разрядность преобразований ана-"
"2016-64500-16.pdf";"124,240,102";"1";"Диапазон входных сигналов входных сигналов"
"2016-64500-16.pdf";"124,240,102";"1";"от от 0 4 до до 20 20 мА мА от от 4 0 до до 20 5 мА В от 0 до 5 В"
"2016-64500-16.pdf";"142,221,249";"2";"Пределы допускаемой основной погрешности, основной погрешности, %"
"2016-64500-16.pdf";"142,221,249";"2";"±0,1*"
"2016-64541-16.pdf";"255,255,0";"0";"Индикаторы часового типа с ценой деления 0,01 мм"
"2016-64541-16.pdf";"0,255,0";"1";"мм"
"2016-64567-16.pdf";"255,240,102";"0";"Стенды балансировочные Securo 1300"
"2016-64567-16.pdf";"124,240,102";"1";"г от 0 до 350 не-"
"2016-64567-16.pdf";"142,221,249";"2";"±5 0"
"2016-64575-16.pdf";"255,240,102";"0";"Дозаторы весовые дискретного действия ДБ"
"2016-64575-16.pdf";"124,240,102";"1";"1500 кг"
"2016-64671-16.pdf";"0,174,237";"2";"δ100 %,"
"2016-64718-16.pdf";"255,255,0";"0";"Манометры показывающие MB801"
"2016-64718-16.pdf";"0,255,0";"1";"МПа"
"2016-64718-16.pdf";"0,174,237";"2";"±1,0"
"2016-64719-16.pdf";"255,255,0";"0";"Манометры показывающие MB801"
"2016-64719-16.pdf";"0,255,0";"1";"МПа"
"2016-64719-16.pdf";"0,174,237";"2";"±1,0"
"2016-64863-16.pdf";"255,240,102";"0";"Газоанализаторы ФП34"
"2016-64863-16.pdf";"124,240,102";"1";"объ- % 0 5"
"2016-64863-16.pdf";"142,221,249";"2";"Пределы пускаемой до- по- основной грешности по-"
"2016-64863-16.pdf";"142,221,249";"2";"±5% от (выбираем показаний большее (выбираем из большее значений) из значений)"
"2016-64914-16.pdf";"255,240,102";"0";"Система автоматизированная информационно-измерительная «Крыловский коммерческого учета электрической центр» энергии «ЦНИИ и мощности СЭТ» ФГУП «Крыловский государственный научный центр» филиал «ЦНИИ СЭТ»"
"2016-64914-16.pdf";"142,221,249";"2";"тивной Таблица электрической 4- Пределы допускаемых энергии и мощности), относительных % для погрешностей рабочих условий (измерение эксплуатации активной и реак- Зна-"
"2016-64914-16.pdf";"142,221,249";"2";"±3,3"
"2016-65153-16.pdf";"255,240,102";"0";"Резервуар вертикальный стальной с плавающей крышей М0041-ТК-В007"
"2016-65153-16.pdf";"124,240,102";"1";"1;"
"2016-65153-16.pdf";"142,221,249";"2";"±0,1;"
"2016-65171-16.pdf";"255,240,102";"0";"Система автоматизированная (АИИС информационно-измерительная КУЭ) «НижегородЭнергоТрейд» коммерческого учета (ОАО «Рикор электроэнергии Электроникс») (АИИС КУЭ) ООО «НижегородЭнергоТрейд» (ОАО «Рикор Электроникс»)"
"2016-65171-16.pdf";"142,221,249";"2";"погреш- Основ- ная ность, погреш- %"
"2016-65171-16.pdf";"142,221,249";"2";"±1,2"
"2016-65230-16.pdf";"255,255,0";"0";"Модули измерительные KAD/ADC/111, KAM/ADC/111"
"2016-65230-16.pdf";"0,255,0";"1";"В"
"2016-65230-16.pdf";"0,174,237";"2";"±0,05"
"2016-65270-16.pdf";"255,240,102";"0";"Термометры инфракрасные КЕЛЬВИН ПИРОЦЕЛЬС"
"2016-65270-16.pdf";"124,240,102";"1";"Диапазон °С измерений температу- излучатель-"
"2016-65270-16.pdf";"142,221,249";"2";"±(1 – показания + 0,01·│Т│), пирометра где Т – показания пирометра"
"2016-65283-16.pdf";"255,255,0";"0";"Система автоматизированная (АИИС КУЭ) информационно-измерительная ЭС-1 коммерческого «Невский» учета «ТГК-1» электроэнергии (действующие (АИИС электроустановки) КУЭ) ЭС-1 Центральной ТЭЦ филиала «Невский» ОАО «ТГК-1» (действующие электроустановки)"
